ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Marginal,Allophones,Contribution_ID
10228,nort2745,U0069_U02D0_i:,iː,,,,false,,
10229,tazz1244,U0070_p,p,,,,false,,
10230,tazz1244,U0074_t,t,,,,false,,
10231,tazz1244,U0074_U0255_tc,tɕ,,,,false,,
10232,tazz1244,U006B_k,k,,,,false,,
10233,tazz1244,U0071_q,q,,,,false,,
10234,tazz1244,U0073_s,s,,,,false,,
10235,tazz1244,U0255_c,ɕ,,,,false,,
10236,tazz1244,U006D_m,m,,,,false,,
10237,tazz1244,U006E_n,n,,,,false,,
10238,tazz1244,U006E_U02B2_nj,nʲ,,,,false,,
10239,tazz1244,U0072_r,r,,,,false,,
10240,tazz1244,U006C_l,l,,,,false,,
10241,tazz1244,U006C_U02B2_lj,lʲ,,,,false,,
10242,tazz1244,U0077_w,w,,,,false,,
10243,tazz1244,U006A_j,j,,,,false,,
10244,tazz1244,U014B_NG,ŋ,,,,false,,
10245,tazz1244,U0075_u,u,,,,false,,
10246,tazz1244,U0075_U02D0_u:,uː,,,,false,,
10247,tazz1244,U0069_i,i,,,,false,,
10248,tazz1244,U0069_U02D0_i:,iː,,,,false,,
10249,tazz1244,U0079_y,y,,,,false,,
10250,tazz1244,U0079_U02D0_y:,yː,,,,false,,
10251,tazz1244,U0268_i,ɨ,,,,false,,
10252,tazz1244,U0268_U02D0_i:,ɨː,,,,false,,
10253,tazz1244,U0065_e,e,,,,false,,
10254,tazz1244,U0065_U02D0_e:,eː,,,,false,,
10255,tazz1244,U006F_o,o,,,,false,,
10256,tazz1244,U006F_U02D0_o:,oː,,,,false,,
10257,tazz1244,U00F8_o,ø,,,,false,,
10258,tazz1244,U00F8_U02D0_o:,øː,,,,false,,
10259,tazz1244,U0258_e,ɘ,,,,false,,
10260,tazz1244,U0258_U02D0_e:,ɘː,,,,false,,
10261,tazz1244,U00E6_ae,æ,,,,false,,
10262,tazz1244,U00E6_U02D0_ae:,æː,,,,false,,
10263,tazz1244,U0061_a,a,,,,false,,
10264,tazz1244,U0061_U02D0_a:,aː,,,,false,,
10265,tazz1244,U026A_I,ɪ,,,,false,,
10266,tazz1244,U026A_U02D0_I:,ɪː,,,,false,,
10267,tazz1244,U025B_e,ɛ,,,,false,,
10268,tazz1244,U025B_U02D0_e:,ɛː,,,,false,,
10269,tazz1244,U0254_U02D0_o:,ɔː,,,,false,,
10270,nene1249,U0070_p,p,,,,false,,
10271,nene1249,U0062_b,b,,,,false,,
10272,nene1249,U0074_t,t,,,,false,,
10273,nene1249,U00F0_d,ð,,,,false,,
10274,nene1249,U006B_k,k,,,,false,,
10275,nene1249,U0070_U02B2_pj,pʲ,,,,false,,
10276,nene1249,U0062_U02B2_bj,bʲ,,,,false,,
10277,nene1249,U0074_U02B2_tj,tʲ,,,,false,,
10278,nene1249,U0064_U02B2_dj,dʲ,,,,false,,
10279,nene1249,U0074_U0073_ts,ts,,,,false,,
10280,nene1249,U0074_U0073_U02B2_tsj,tsʲ,,,,false,,
10281,nene1249,U0073_s,s,,,,false,,
10282,nene1249,U0073_U02B2_sj,sʲ,,,,false,,
10283,nene1249,U0294_?,ʔ,,,,false,,
10284,nene1249,U0078_x,x,,,,false,,
10285,nene1249,U0072_r,r,,,,false,,
10286,nene1249,U0072_U02B2_rj,rʲ,,,,false,,
10287,nene1249,U006C_l,l,,,,false,,
10288,nene1249,U028E_y,ʎ,,,,false,,
10289,nene1249,U006A_j,j,,,,false,,
10290,nene1249,U0077_w,w,,,,false,,
10291,nene1249,U006D_m,m,,,,false,,
10292,nene1249,U006D_U02B2_mj,mʲ,,,,false,,
10293,nene1249,U006E_n,n,,,,false,,
10294,nene1249,U0272_n,ɲ,,,,false,,
10295,nene1249,U014B_NG,ŋ,,,,false,,
10296,nene1249,U0251_U02D0_a:,ɑː,,,,false,,
10297,nene1249,U006F_U02D0_o:,oː,,,,false,,
10298,nene1249,U0075_u,u,,,,false,,
10299,nene1249,U0075_U02D0_u:,uː,,,,false,,
10300,nene1249,U0264_U02D0_u:,ɤː,,,,false,,
10301,nene1249,U0268_i,ɨ,,,,false,,
10302,nene1249,U0268_U02D0_i:,ɨː,,,,false,,
10303,nene1249,U0259_@,ə,,,,false,,
10304,nene1249,U00E6_U02D0_ae:,æː,,,,false,,
10305,ligu1248,U0070_p,p,,,,false,,
10306,ligu1248,U0074_U032A_t,t̪,,,,false,,
10307,ligu1248,U006B_k,k,,,,false,,
10308,ligu1248,U0062_b,b,,,,false,,
10309,ligu1248,U0064_U032A_d,d̪,,,,false,,
10310,ligu1248,U0067_g,g,,,,false,,
10311,ligu1248,U0074_U032A_U0073_U032A_ts,t̪s̪,,,,false,,
10312,ligu1248,U0074_U0255_tc,tɕ,,,,false,,
10313,ligu1248,U0064_U032A_U007A_U032A_dz,d̪z̪,,,,false,,
10314,ligu1248,U0064_U0291_dz,dʑ,,,,false,,
10315,ligu1248,U0066_f,f,,,,false,,
10316,ligu1248,U0073_s,s,,,,false,,
10317,ligu1248,U0255_c,ɕ,,,,false,,
10318,ligu1248,U0076_v,v,,,,false,,
10319,ligu1248,U007A_z,z,,,,false,,
10320,ligu1248,U0291_z,ʑ,,,,false,,
10321,ligu1248,U006D_m,m,,,,false,,
10322,ligu1248,U006E_n,n,,,,false,,
10323,ligu1248,U0272_n,ɲ,,,,false,,
10324,ligu1248,U014B_NG,ŋ,,,,false,,
10325,ligu1248,U006C_l,l,,,,false,,
10326,ligu1248,U028E_y,ʎ,,,,false,,
10327,ligu1248,U0072_r,r,,,,false,,
10328,ligu1248,U027E_r,ɾ,,,,false,,
10329,ligu1248,U0069_i,i,,,,false,,
10330,ligu1248,U0079_y,y,,,,false,,
10331,ligu1248,U0065_e,e,,,,false,,
10332,ligu1248,U00F8_o,ø,,,,false,,
10333,ligu1248,U00E6_ae,æ,,,,false,,
10334,ligu1248,U0251_U02D0_a:,ɑː,,,,false,,
10335,ligu1248,U006F_o,o,,,,false,,
10336,ligu1248,U0075_u,u,,,,false,,
10337,ligu1248,U0069_U02D0_i:,iː,,,,false,,
10338,ligu1248,U0079_U02D0_y:,yː,,,,false,,
10339,ligu1248,U0065_U02D0_e:,eː,,,,false,,
10340,ligu1248,U00F8_U02D0_o:,øː,,,,false,,
10341,ligu1248,U00E6_U0069_U032F_aei,æi̯,,,,false,,
10342,ligu1248,U0254_U02D0_o:,ɔː,,,,false,,
10343,ligu1248,U006F_U02D0_o:,oː,,,,false,,
10344,ligu1248,U0075_U02D0_u:,uː,,,,false,,
10345,ligu1248,U025B_U02D0_e:,ɛː,,,,false,,
10346,ligu1248,U0153_U02D0_oe:,œː,,,,false,,
10347,ligu1248,U0061_U02D0_a:,aː,,,,false,,
10348,ligu1248,U0075_U032F_u,u̯,,,,false,,
10349,ligu1248,U0069_U032F_i,i̯,,,,false,,
10350,ingu1240,U0070_U02B0_ph,pʰ,,,,false,,
10351,ingu1240,U0070_U02BC_p',pʼ,,,,false,,
10352,ingu1240,U0062_b,b,,,,false,,
10353,ingu1240,U0066_f,f,,,,false,,
10354,ingu1240,U0076_v,v,,,,false,,
10355,ingu1240,U006D_m,m,,,,false,,
10356,ingu1240,U0074_U032A_U02B0_th,t̪ʰ,,,,false,,
10357,ingu1240,U0074_U032A_U02D0_t:,t̪ː,,,,false,,
10358,ingu1240,U0074_U032A_U02BC_t',t̪ʼ,,,,false,,
10359,ingu1240,U0064_U032A_d,d̪,,,,false,,
10360,ingu1240,U006C_U032A_l,l̪,,,,false,,
10361,ingu1240,U0074_U0073_U02B0_tsh,tsʰ,,,,false,,
10362,ingu1240,U0074_U0073_U02BC_ts',tsʼ,,,,false,,
10363,ingu1240,U0073_s,s,,,,false,,
10364,ingu1240,U0073_U02D0_s:,sː,,,,false,,
10365,ingu1240,U007A_z,z,,,,false,,
10366,ingu1240,U006E_n,n,,,,false,,
10367,ingu1240,U027E_U033A_r,ɾ̺,,,,false,,
10368,ingu1240,U0072_U033A_U0325_r,r̺̥,,,,false,,
10369,ingu1240,U0074_U0283_U02B0_tSh,tʃʰ,,,,false,,
10370,ingu1240,U0074_U0283_U02BC_tS',tʃʼ,,,,false,,
10371,ingu1240,U0283_S,ʃ,,,,false,,
10372,ingu1240,U0292_Z,ʒ,,,,false,,
10373,ingu1240,U006A_j,j,,,,false,,
10374,ingu1240,U006B_U02B2_U02B0_kjh,kʲʰ,,,,false,,
10375,ingu1240,U006B_U02B2_U02BC_kj',kʲʼ,,,,false,,
10376,ingu1240,U0067_U02B2_gj,gʲ,,,,false,,
10377,ingu1240,U006B_U02B0_kh,kʰ,,,,false,,
10378,ingu1240,U006B_U02BC_k',kʼ,,,,false,,
10379,ingu1240,U0067_g,g,,,,false,,
10380,ingu1240,U0078_U0320_x,x̠,,,,false,,
10381,ingu1240,U0281_R,ʁ,,,,false,,
10382,ingu1240,U0071_U02B0_qh,qʰ,,,,false,,
10383,ingu1240,U0071_U02D0_q:,qː,,,,false,,
10384,ingu1240,U0071_U02BC_q',qʼ,,,,false,,
10385,ingu1240,U02A1_?,ʡ,,,,false,,
10386,ingu1240,U0294_?,ʔ,,,,false,,
10387,ingu1240,U0068_h,h,,,,false,,
10388,ingu1240,U029C_H,ʜ,,,,false,,
10389,ingu1240,U0074_U032A_U02BC_U02E4_t'?,t̪ʼˤ,,,,false,,
10390,ingu1240,U0074_U0283_U02BC_U02E4_tS'?,tʃʼˤ,,,,false,,
10391,ingu1240,U0074_U032A_U02B0_U02E4_th?,t̪ʰˤ,,,,false,,
10392,ingu1240,U0074_U0283_U02B0_U02E4_tSh?,tʃʰˤ,,,,false,,
10393,ingu1240,U0070_U02B0_U02E4_ph?,pʰˤ,,,,false,,
10394,ingu1240,U0074_U0073_U02B0_U02E4_tsh?,tsʰˤ,,,,false,,
10395,ingu1240,U0062_U02E4_b?,bˤ,,,,false,,
10396,ingu1240,U0064_U032A_U02E4_d?,d̪ˤ,,,,false,,
10397,ingu1240,U006D_U02E4_m?,mˤ,,,,false,,
10398,ingu1240,U006E_U02E4_n?,nˤ,,,,false,,
10399,ingu1240,U0076_U02E4_v?,vˤ,,,,false,,
10400,ingu1240,U007A_U02E4_z?,zˤ,,,,false,,
10401,ingu1240,U0292_U02E4_Z?,ʒˤ,,,,false,,
10402,ingu1240,U026A_I,ɪ,,,,false,,
10403,ingu1240,U028A_U,ʊ,,,,false,,
10404,ingu1240,U0268_i,ɨ,,,,false,,
10405,ingu1240,U0069_i,i,,,,false,,
10406,ingu1240,U0075_u,u,,,,false,,
10407,ingu1240,U0069_U02D0_i:,iː,,,,false,,
10408,ingu1240,U0075_U02D0_u:,uː,,,,false,,
10409,ingu1240,U0069_U02D0_U025B_i:e,iːɛ,,,,false,,
10410,ingu1240,U0075_U02D0_U028C_u:^,uːʌ,,,,false,,
10411,ingu1240,U025B_e,ɛ,,,,false,,
10412,ingu1240,U028C_^,ʌ,,,,false,,
10413,ingu1240,U006F_o,o,,,,false,,
10414,ingu1240,U025B_U032F_U00E6_U02D0_eae:,ɛ̯æː,,,,false,,
10415,ingu1240,U00E6_ae,æ,,,,false,,
10416,ingu1240,U0061_U02D0_a:,aː,,,,false,,
10417,ingu1240,U0061_a,a,,,,false,,
10418,ingu1240,U0254_U0061_U02D0_oa:,ɔaː,,,,false,,
10419,mode1248,U0070_p,p,,,,false,,
10420,mode1248,U0062_b,b,,,,false,,
10421,mode1248,U006D_m,m,,,,false,,
10422,mode1248,U0066_f,f,,,,false,,
10423,mode1248,U0076_v,v,,,,false,,
10424,mode1248,U0074_U032A_t,t̪,,,,false,,
10425,mode1248,U0064_U032A_d,d̪,,,,false,,
10426,mode1248,U03B8_th,θ,,,,false,,
10427,mode1248,U00F0_d,ð,,,,false,,
10428,mode1248,U006E_n,n,,,,false,,
10429,mode1248,U0073_U0320_s,s̠,,,,false,,
10430,mode1248,U007A_U0320_z,z̠,,,,false,,
10431,mode1248,U027E_U0320_r,ɾ̠,,,,false,,
10432,mode1248,U006C_l,l,,,,false,,
10433,mode1248,U006B_k,k,,,,false,,
10434,mode1248,U0067_g,g,,,,false,,
10435,mode1248,U0078_x,x,,,,false,,
10436,mode1248,U0263_g,ɣ,,,,false,,
10437,mode1248,U028E_y,ʎ,,,,false,,
10438,mode1248,U0272_U031F_n,ɲ̟,,,,false,,
10439,mode1248,U0063_c,c,,,,false,,
10440,mode1248,U00E7_c,ç,,,,false,,
10441,mode1248,U029D_j,ʝ,,,,false,,
10442,mode1248,U025F_j,ɟ,,,,false,,
10443,mode1248,U0250_a,ɐ,,,,false,,
10444,mode1248,U0065_U031E_e,e̞,,,,false,,
10445,mode1248,U006F_U031E_o,o̞,,,,false,,
10446,mode1248,U0069_i,i,,,,false,,
10447,mode1248,U0075_u,u,,,,false,,
10448,poli1260,U0070_p,p,,,,false,,
10449,poli1260,U0062_b,b,,,,false,,
10450,poli1260,U0066_f,f,,,,false,,
10451,poli1260,U0076_v,v,,,,false,,
10452,poli1260,U0074_U032A_t,t̪,,,,false,,
10453,poli1260,U0064_U032A_d,d̪,,,,false,,
10454,poli1260,U0073_U032A_s,s̪,,,,false,,
10455,poli1260,U007A_U032A_z,z̪,,,,false,,
10456,poli1260,U0074_U0255_tc,tɕ,,,,false,,
10457,poli1260,U0064_U0291_dz,dʑ,,,,false,,
10458,poli1260,U0255_c,ɕ,,,,false,,
10459,poli1260,U0291_z,ʑ,,,,false,,
10460,poli1260,U0074_U032A_U0073_U032A_ts,t̪s̪,,,,false,,
10461,poli1260,U0064_U032A_U007A_U032A_dz,d̪z̪,,,,false,,
10462,poli1260,U0288_U033B_U0282_U033B_ts,ʈ̻ʂ̻,,,,false,,
10463,poli1260,U0256_U033B_U0290_U033B_dz,ɖ̻ʐ̻,,,,false,,
10464,poli1260,U0282_U033B_s,ʂ̻,,,,false,,
10465,poli1260,U0290_U033B_z,ʐ̻,,,,false,,
10466,poli1260,U006B_k,k,,,,false,,
10467,poli1260,U0067_g,g,,,,false,,
10468,poli1260,U0078_x,x,,,,false,,
10469,poli1260,U0063_c,c,,,,false,,
10470,poli1260,U025F_j,ɟ,,,,false,,
10471,poli1260,U006D_m,m,,,,false,,
10472,poli1260,U006E_U032A_n,n̪,,,,false,,
10473,poli1260,U006A_j,j,,,,false,,
10474,poli1260,U0077_w,w,,,,false,,
10475,poli1260,U00E4_a,ä,,,,false,,
10476,poli1260,U025B_e,ɛ,,,,false,,
10477,poli1260,U0254_o,ɔ,,,,false,,
10478,poli1260,U0069_i,i,,,,false,,
10479,poli1260,U0075_u,u,,,,false,,
10480,poli1260,U0258_U031F_e,ɘ̟,,,,false,,
10481,poli1260,U0075_U032F_U0303_u,ũ̯,,,,false,,
10482,poli1260,U0069_U032F_U0303_i,ĩ̯,,,,false,,
10483,slov1269,U0070_p,p,,,,false,,
10484,slov1269,U0062_b,b,,,,false,,
10485,slov1269,U006D_m,m,,,,false,,
10486,slov1269,U0066_f,f,,,,false,,
10487,slov1269,U028B_v,ʋ,,,,false,,
10488,slov1269,U0064_d,d,,,,false,,
10489,slov1269,U0074_t,t,,,,false,,
10490,slov1269,U0074_U0073_ts,ts,,,,false,,
10491,slov1269,U0064_U007A_dz,dz,,,,false,,
10492,slov1269,U006E_n,n,,,,false,,
10493,slov1269,U0073_s,s,,,,false,,
10494,slov1269,U007A_z,z,,,,false,,
10495,slov1269,U0072_r,r,,,,false,,
10496,slov1269,U0072_U02D0_r:,rː,,,,false,,
10497,slov1269,U026B_U02D0_l:,ɫː,,,,false,,
10498,slov1269,U006C_U02B2_lj,lʲ,,,,false,,
10499,slov1269,U026B_l,ɫ,,,,false,,
10500,slov1269,U0074_U033A_U0283_U033A_tS,t̺ʃ̺,,,,false,,
10501,slov1269,U0064_U033A_U0292_U033A_dZ,d̺ʒ̺,,,,false,,
10502,slov1269,U0283_U033A_S,ʃ̺,,,,false,,
10503,slov1269,U0292_U033A_Z,ʒ̺,,,,false,,
10504,slov1269,U0063_c,c,,,,false,,
10505,slov1269,U025F_j,ɟ,,,,false,,
10506,slov1269,U0272_n,ɲ,,,,false,,
10507,slov1269,U006A_j,j,,,,false,,
10508,slov1269,U028E_y,ʎ,,,,false,,
10509,slov1269,U006B_k,k,,,,false,,
10510,slov1269,U0067_g,g,,,,false,,
10511,slov1269,U0078_x,x,,,,false,,
10512,slov1269,U0266_h,ɦ,,,,false,,
10513,slov1269,U0069_U031E_i,i̞,,,,false,,
10514,slov1269,U025B_e,ɛ,,,,false,,
10515,slov1269,U0061_a,a,,,,false,,
10516,slov1269,U0254_o,ɔ,,,,false,,
10517,slov1269,U0075_U031E_u,u̞,,,,false,,
10518,slov1269,U0069_U031E_U02D0_i:,i̞ː,,,,false,,
10519,slov1269,U025B_U02D0_e:,ɛː,,,,false,,
10520,slov1269,U0061_U02D0_a:,aː,,,,false,,
10521,slov1269,U0254_U02D0_o:,ɔː,,,,false,,
10522,slov1269,U0075_U031E_U02D0_u:,u̞ː,,,,false,,
10523,slov1269,U00E6_ae,æ,,,,false,,
10524,slov1269,U026A_U032F_U0061_Ia,ɪ̯a,,,,false,,
10525,slov1269,U026A_U032F_U0254_Io,ɪ̯ɔ,,,,false,,
10526,slov1269,U026A_U032F_U0075_U031E_Iu,ɪ̯u̞,,,,false,,
10527,slov1269,U028A_U032F_U0254_Uo,ʊ̯ɔ,,,,false,,
10528,serb1264,U0070_p,p,,,,false,,
10529,serb1264,U0062_b,b,,,,false,,
10530,serb1264,U0066_f,f,,,,false,,
10531,serb1264,U006D_m,m,,,,false,,
10532,serb1264,U028B_v,ʋ,,,,false,,
10533,serb1264,U0074_U032A_U033B_t,t̪̻,,,,false,,
10534,serb1264,U0064_U032A_U033B_d,d̪̻,,,,false,,
10535,serb1264,U0073_U032A_U033B_s,s̪̻,,,,false,,
10536,serb1264,U007A_U032A_U033B_z,z̪̻,,,,false,,
10537,serb1264,U0074_U032A_U033B_U0073_U032A_U033B_ts,t̪̻s̪̻,,,,false,,
10538,serb1264,U006E_n,n,,,,false,,
10539,serb1264,U006C_l,l,,,,false,,
10540,serb1264,U0072_r,r,,,,false,,
10541,serb1264,U0074_U033B_U0283_U033B_tS,t̻ʃ̻,,,,false,,
10542,serb1264,U0064_U033B_U0292_U033B_dZ,d̻ʒ̻,,,,false,,
10543,serb1264,U0272_n,ɲ,,,,false,,
10544,serb1264,U028E_y,ʎ,,,,false,,
10545,serb1264,U0074_U033A_U0283_U033A_U02B7_tSw,t̺ʃ̺ʷ,,,,false,,
10546,serb1264,U0064_U033A_U0292_U033A_U02B7_dZw,d̺ʒ̺ʷ,,,,false,,
10547,serb1264,U0283_U033A_S,ʃ̺,,,,false,,
10548,serb1264,U0292_U033A_Z,ʒ̺,,,,false,,
10549,serb1264,U006B_k,k,,,,false,,
10550,serb1264,U0078_x,x,,,,false,,
10551,serb1264,U0067_g,g,,,,false,,
10552,serb1264,U0069_i,i,,,,false,,
10553,serb1264,U0065_U031E_e,e̞,,,,false,,
10554,serb1264,U0061_a,a,,,,false,,
10555,serb1264,U006F_U031E_o,o̞,,,,false,,
10556,serb1264,U0075_u,u,,,,false,,
10557,serb1264,U0069_U02D0_i:,iː,,,,false,,
10558,serb1264,U0065_U031E_U02D0_e:,e̞ː,,,,false,,
10559,serb1264,U0061_U02D0_a:,aː,,,,false,,
10560,serb1264,U006F_U031E_U02D0_o:,o̞ː,,,,false,,
10561,serb1264,U0075_U02D0_u:,uː,,,,false,,
10562,mace1250,U0070_p,p,,,,false,,
10563,mace1250,U0062_b,b,,,,false,,
10564,mace1250,U006D_m,m,,,,false,,
10565,mace1250,U0066_f,f,,,,false,,
10566,mace1250,U0076_v,v,,,,false,,
10567,mace1250,U0074_U032A_t,t̪,,,,false,,
10568,mace1250,U0064_U032A_d,d̪,,,,false,,
10569,mace1250,U0073_U032A_s,s̪,,,,false,,
10570,mace1250,U007A_U032A_z,z̪,,,,false,,
10571,mace1250,U006E_U032A_n,n̪,,,,false,,
10572,mace1250,U026B_U032A_l,ɫ̪,,,,false,,
10573,mace1250,U0074_U032A_U0073_U032A_ts,t̪s̪,,,,false,,
10574,mace1250,U0064_U032A_U007A_U032A_dz,d̪z̪,,,,false,,
10575,mace1250,U006C_l,l,,,,false,,
10576,mace1250,U0072_r,r,,,,false,,
10577,mace1250,U0283_S,ʃ,,,,false,,
10578,mace1250,U0292_Z,ʒ,,,,false,,
10579,mace1250,U0074_U0283_tS,tʃ,,,,false,,
10580,mace1250,U0064_U0292_dZ,dʒ,,,,false,,
10581,mace1250,U0063_c,c,,,,false,,
10582,mace1250,U006A_j,j,,,,false,,
10583,mace1250,U025F_j,ɟ,,,,false,,
10584,mace1250,U0272_n,ɲ,,,,false,,
10585,mace1250,U006B_k,k,,,,false,,
10586,mace1250,U0067_g,g,,,,false,,
10587,mace1250,U0078_x,x,,,,false,,
10588,mace1250,U0069_i,i,,,,false,,
10589,mace1250,U0065_e,e,,,,false,,
10590,mace1250,U0061_a,a,,,,false,,
10591,mace1250,U006F_o,o,,,,false,,
10592,mace1250,U0075_u,u,,,,false,,
10593,mace1250,U0259_@,ə,,,,false,,
10594,amur1242,U0070_U02B0_ph,pʰ,,,,false,,
10595,amur1242,U0070_p,p,,,,false,,
10596,amur1242,U0278_F,ɸ,,,,false,,
10597,amur1242,U03B2_b,β,,,,false,,
10598,amur1242,U006D_m,m,,,,false,,
10599,amur1242,U0077_w,w,,,,false,,
10600,amur1242,U0074_U02B0_th,tʰ,,,,false,,
10601,amur1242,U0074_t,t,,,,false,,
10602,amur1242,U0072_U0325_r,r̥,,,,false,,
10603,amur1242,U0072_r,r,,,,false,,
10604,amur1242,U006E_n,n,,,,false,,
10605,amur1242,U006C_l,l,,,,false,,
10606,amur1242,U0063_U00E7_cc,cç,,,,false,,
10607,amur1242,U0063_U00E7_U02B0_cch,cçʰ,,,,false,,
10608,amur1242,U0073_s,s,,,,false,,
10609,amur1242,U007A_z,z,,,,false,,
10610,amur1242,U0272_n,ɲ,,,,false,,
10611,amur1242,U006A_j,j,,,,false,,
10612,amur1242,U006B_k,k,,,,false,,
10613,amur1242,U006B_U02B0_kh,kʰ,,,,false,,
10614,amur1242,U0078_x,x,,,,false,,
10615,amur1242,U0263_g,ɣ,,,,false,,
10616,amur1242,U014B_NG,ŋ,,,,false,,
10617,amur1242,U0071_q,q,,,,false,,
10618,amur1242,U0071_U02B0_qh,qʰ,,,,false,,
10619,amur1242,U03C7_kh,χ,,,,false,,
10620,amur1242,U0281_R,ʁ,,,,false,,
10621,amur1242,U0068_h,h,,,,false,,
10622,amur1242,U0065_U031E_e,e̞,,,,false,,
10623,amur1242,U006F_U031E_o,o̞,,,,false,,
10624,amur1242,U0069_i,i,,,,false,,
10625,amur1242,U0075_u,u,,,,false,,
10626,amur1242,U0061_a,a,,,,false,,
10627,amur1242,U0268_i,ɨ,,,,false,,
10628,nort2673,U006B_k,k,,,,false,,
10629,nort2673,U0074_U032A_t,t̪,,,,false,,
10630,nort2673,U0070_p,p,,,,false,,
10631,nort2673,U0073_U032A_s,s̪,,,,false,,
10632,nort2673,U0076_v,v,,,,false,,
10633,nort2673,U0074_U02B2_tj,tʲ,,,,false,,
10634,nort2673,U0073_U02B2_sj,sʲ,,,,false,,
10635,nort2673,U006A_j,j,,,,false,,
10636,nort2673,U0068_h,h,,,,false,,
10637,nort2673,U0074_U0283_tS,tʃ,,,,false,,
10638,nort2673,U006C_U032A_l,l̪,,,,false,,
10639,nort2673,U006C_U02B2_lj,lʲ,,,,false,,
10640,nort2673,U0072_r,r,,,,false,,
10641,nort2673,U006D_m,m,,,,false,,
10642,nort2673,U006E_U032A_n,n̪,,,,false,,
10643,nort2673,U006E_U02B2_nj,nʲ,,,,false,,
10644,nort2673,U0069_i,i,,,,false,,
10645,nort2673,U0079_y,y,,,,false,,
10646,nort2673,U0075_u,u,,,,false,,
10647,nort2673,U0065_U031E_e,e̞,,,,false,,
10648,nort2673,U006F_U031E_o,o̞,,,,false,,
10649,nort2673,U00F8_U031E_o,ø̞,,,,false,,
10650,nort2673,U00E6_ae,æ,,,,false,,
10651,nort2673,U0251_a,ɑ,,,,false,,
10652,nort2673,U0069_U0065_U031E_ie,ie̞,,,,false,,
10653,nort2673,U0075_U006F_U031E_uo,uo̞,,,,false,,
10654,nort2673,U0079_U00F8_U031E_yo,yø̞,,,,false,,
10655,nort2673,U0079_U00E6_yae,yæ,,,,false,,
10656,nort2673,U0069_U00E6_iae,iæ,,,,false,,
10657,nort2673,U0075_U0251_ua,uɑ,,,,false,,
10658,nort2672,U0070_p,p,,,,false,,
10659,nort2672,U0074_t,t,,,,false,,
10660,nort2672,U006B_k,k,,,,false,,
10661,nort2672,U014B_NG,ŋ,,,,false,,
10662,nort2672,U006D_m,m,,,,false,,
10663,nort2672,U006E_n,n,,,,false,,
10664,nort2672,U0272_n,ɲ,,,,false,,
10665,nort2672,U026C_l,ɬ,,,,false,,
10666,nort2672,U026C_U02B2_lj,ɬʲ,,,,false,,
10667,nort2672,U006C_l,l,,,,false,,
10668,nort2672,U0077_w,w,,,,false,,
10669,nort2672,U0073_s,s,,,,false,,
10670,nort2672,U00E7_c,ç,,,,false,,
10671,nort2672,U0283_S,ʃ,,,,false,,
10672,nort2672,U006A_j,j,,,,false,,
10673,nort2672,U0078_U0320_x,x̠,,,,false,,
10674,nort2672,U0072_r,r,,,,false,,
10675,nort2672,U0062_b,b,,,,false,,
10676,nort2672,U0067_g,g,,,,false,,
10677,nort2672,U0064_d,d,,,,false,,
10678,nort2672,U0292_Z,ʒ,,,,false,,
10679,nort2672,U007A_z,z,,,,false,,
10680,nort2672,U0066_f,f,,,,false,,
10681,nort2672,U0074_U0073_ts,ts,,,,false,,
10682,nort2672,U0074_U0283_tS,tʃ,,,,false,,
10683,nort2672,U0255_U02D0_c:,ɕː,,,,false,,
10684,nort2672,U0251_U031F_U02D0_a:,ɑ̟ː,,,,false,,
10685,nort2672,U0251_U031D_U031F_a,ɑ̝̟,,,,false,,
10686,nort2672,U006F_U031F_U02D0_o:,o̟ː,,,,false,,
10687,nort2672,U025E_e,ɞ,,,,false,,
10688,nort2672,U028A_U0308_U,ʊ̈,,,,false,,
10689,nort2672,U0075_U031E_U02D0_u:,u̞ː,,,,false,,
10690,nort2672,U0065_U02D0_e:,eː,,,,false,,
10691,nort2672,U0069_i,i,,,,false,,
10692,nort2672,U0259_U0306_@,ə̆,,,,false,,
10693,nort2672,U025B_e,ɛ,,,,false,,
10694,vach1239,U0070_p,p,,,,false,,
10695,vach1239,U0076_v,v,,,,false,,
10696,vach1239,U006D_m,m,,,,false,,
10697,vach1239,U0074_t,t,,,,false,,
10698,vach1239,U0073_s,s,,,,false,,
10699,vach1239,U006E_n,n,,,,false,,
10700,vach1239,U006C_l,l,,,,false,,
10701,vach1239,U0288_U0282_ts,ʈʂ,,,,false,,
10702,vach1239,U0273_n,ɳ,,,,false,,
10703,vach1239,U026D_l,ɭ,,,,false,,
10704,vach1239,U0072_r,r,,,,false,,
10705,vach1239,U0063_c,c,,,,false,,
10706,vach1239,U006A_j,j,,,,false,,
10707,vach1239,U0272_n,ɲ,,,,false,,
10708,vach1239,U028E_y,ʎ,,,,false,,
10709,vach1239,U0071_q,q,,,,false,,
10710,vach1239,U0281_R,ʁ,,,,false,,
10711,vach1239,U014B_NG,ŋ,,,,false,,
10712,vach1239,U0069_U02D0_i:,iː,,,,false,,
10713,vach1239,U0065_U02D0_e:,eː,,,,false,,
10714,vach1239,U00E6_U02D0_ae:,æː,,,,false,,
10715,vach1239,U0079_U02D0_y:,yː,,,,false,,
10716,vach1239,U00F8_U02D0_o:,øː,,,,false,,
10717,vach1239,U026F_U02D0_W:,ɯː,,,,false,,
10718,vach1239,U0251_U02D0_a:,ɑː,,,,false,,
